file_name,file_size,num_sections,num_segments,has_dwarf_info,dwarf_info_config_machine_arch,dwarf_info_config_default_address_size,dwarf_info_config_little_endian,dwarf_info_debug_info_sec,dwarf_info_debug_aranges_sec,dwarf_info_debug_abbrev_sec,dwarf_info_debug_frame_sec,dwarf_info_debug_str_sec,dwarf_info_debug_loc_sec,dwarf_info_debug_ranges_sec,dwarf_info_debug_line_sec,dwarf_info_debug_pubtypes_sec,dwarf_info_debug_pubnames_sec,has_ehabi_info,ehabi_infos,machine_arch,shstrndx,identify_file,sec_header_sh_name,sec_header_sh_type,sec_header_sh_flags,sec_header_sh_addr,sec_header_sh_offset,sec_header_sh_size,sec_header_sh_link,sec_header_sh_info,sec_header_sh_addralign,sec_header_sh_entsize,elf_head_ident_EI_MAG,elf_head_ident_EI_CLASS,elf_head_ident_EI_DATA,elf_head_ident_EI_VERSION,elf_head_ident_EI_OSABI,elf_head_ident_EI_ABIVERSION,elf_head_e_type,elf_head_e_machine,elf_head_e_version,elf_head_e_entry,elf_head_e_phoff,elf_head_e_shoff,elf_head_e_flags,elf_head_e_ehsize,elf_head_e_phentsize,elf_head_e_phnum,elf_head_e_shentsize,elf_head_e_shnum,elf_head_e_shstrndx,seg0_head_p_type,seg0_PT_LOAD_p_offset,seg0_PT_LOAD_p_filesz,seg0_PT_LOAD_p_memsz,seg0_PT_LOAD_p_flags,seg0_PT_LOAD_p_align,seg0_PT_LOAD_p_vaddr,seg0_PT_LOAD_p_paddr,seg1_head_p_type,seg1_PT_LOAD_p_offset,seg1_PT_LOAD_p_filesz,seg1_PT_LOAD_p_memsz,seg1_PT_LOAD_p_flags,seg1_PT_LOAD_p_align,seg1_PT_LOAD_p_vaddr,seg1_PT_LOAD_p_paddr,seg2_head_p_type,seg2_PT_GNU_STACK_p_offset,seg2_PT_GNU_STACK_p_filesz,seg2_PT_GNU_STACK_p_memsz,seg2_PT_GNU_STACK_p_flags,seg2_PT_GNU_STACK_p_align,seg2_PT_GNU_STACK_p_vaddr,seg2_PT_GNU_STACK_p_paddr,section_,section__sh_name,section__sh_type,section__sh_flags,section__sh_addr,section__sh_offset,section__sh_size,section__sh_link,section__sh_info,section__sh_addralign,section__sh_entsize,section_init,section_init_sh_name,section_init_sh_type,section_init_sh_flags,section_init_sh_addr,section_init_sh_offset,section_init_sh_size,section_init_sh_link,section_init_sh_info,section_init_sh_addralign,section_init_sh_entsize,section_text,section_text_sh_name,section_text_sh_type,section_text_sh_flags,section_text_sh_addr,section_text_sh_offset,section_text_sh_size,section_text_sh_link,section_text_sh_info,section_text_sh_addralign,section_text_sh_entsize,section_fini,section_fini_sh_name,section_fini_sh_type,section_fini_sh_flags,section_fini_sh_addr,section_fini_sh_offset,section_fini_sh_size,section_fini_sh_link,section_fini_sh_info,section_fini_sh_addralign,section_fini_sh_entsize,section_rodata,section_rodata_sh_name,section_rodata_sh_type,section_rodata_sh_flags,section_rodata_sh_addr,section_rodata_sh_offset,section_rodata_sh_size,section_rodata_sh_link,section_rodata_sh_info,section_rodata_sh_addralign,section_rodata_sh_entsize,section_eh_frame,section_eh_frame_sh_name,section_eh_frame_sh_type,section_eh_frame_sh_flags,section_eh_frame_sh_addr,section_eh_frame_sh_offset,section_eh_frame_sh_size,section_eh_frame_sh_link,section_eh_frame_sh_info,section_eh_frame_sh_addralign,section_eh_frame_sh_entsize,section_ctors,section_ctors_sh_name,section_ctors_sh_type,section_ctors_sh_flags,section_ctors_sh_addr,section_ctors_sh_offset,section_ctors_sh_size,section_ctors_sh_link,section_ctors_sh_info,section_ctors_sh_addralign,section_ctors_sh_entsize,section_dtors,section_dtors_sh_name,section_dtors_sh_type,section_dtors_sh_flags,section_dtors_sh_addr,section_dtors_sh_offset,section_dtors_sh_size,section_dtors_sh_link,section_dtors_sh_info,section_dtors_sh_addralign,section_dtors_sh_entsize,section_jcr,section_jcr_sh_name,section_jcr_sh_type,section_jcr_sh_flags,section_jcr_sh_addr,section_jcr_sh_offset,section_jcr_sh_size,section_jcr_sh_link,section_jcr_sh_info,section_jcr_sh_addralign,section_jcr_sh_entsize,section_data,section_data_sh_name,section_data_sh_type,section_data_sh_flags,section_data_sh_addr,section_data_sh_offset,section_data_sh_size,section_data_sh_link,section_data_sh_info,section_data_sh_addralign,section_data_sh_entsize,section_bss,section_bss_sh_name,section_bss_sh_type,section_bss_sh_flags,section_bss_sh_addr,section_bss_sh_offset,section_bss_sh_size,section_bss_sh_link,section_bss_sh_info,section_bss_sh_addralign,section_bss_sh_entsize,section_comment,section_comment_sh_name,section_comment_sh_type,section_comment_sh_flags,section_comment_sh_addr,section_comment_sh_offset,section_comment_sh_size,section_comment_sh_link,section_comment_sh_info,section_comment_sh_addralign,section_comment_sh_entsize,section_shstrtab,section_shstrtab_sh_name,section_shstrtab_sh_type,section_shstrtab_sh_flags,section_shstrtab_sh_addr,section_shstrtab_sh_offset,section_shstrtab_sh_size,section_shstrtab_sh_link,section_shstrtab_sh_info,section_shstrtab_sh_addralign,section_shstrtab_sh_entsize,section_symtab,section_symtab_sh_name,section_symtab_sh_type,section_symtab_sh_flags,section_symtab_sh_addr,section_symtab_sh_offset,section_symtab_sh_size,section_symtab_sh_link,section_symtab_sh_info,section_symtab_sh_addralign,section_symtab_sh_entsize,section_strtab,section_strtab_sh_name,section_strtab_sh_type,section_strtab_sh_flags,section_strtab_sh_addr,section_strtab_sh_offset,section_strtab_sh_size,section_strtab_sh_link,section_strtab_sh_info,section_strtab_sh_addralign,section_strtab_sh_entsize
3a893ac51c534dd593bedbff6d0027fa,175392,15,3,True,x64,8,True,,,,,,,,,,,False,,x64,12,,17,SHT_STRTAB,0,0,145910,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS64,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,EV_CURRENT,4194708,64,146016,0,64,56,3,64,15,12,PT_LOAD,0,136248,136248,5,1048576,4194304,4194304,PT_LOAD,136248,6800,34296,6,1048576,5379128,5379128,PT_GNU_STACK,0,0,0,6,8,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194536,232,19,0,0,1,0,.text,33,SHT_PROGBITS,6,4194560,256,107688,0,0,16,0,.fini,39,SHT_PROGBITS,6,4302248,107944,14,0,0,1,0,.rodata,45,SHT_PROGBITS,2,4302272,107968,28273,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,4330548,136244,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,5379128,136248,16,0,0,8,0,.dtors,70,SHT_PROGBITS,3,5379144,136264,16,0,0,8,0,.jcr,77,SHT_PROGBITS,3,5379160,136280,8,0,0,8,0,.data,82,SHT_PROGBITS,3,5379168,136288,6760,0,0,32,0,.bss,88,SHT_NOBITS,3,5385952,143048,27472,0,0,32,0,.comment,93,SHT_PROGBITS,0,0,143048,2862,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,145910,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,146976,18768,14,262,8,24,.strtab,9,SHT_STRTAB,0,0,165744,9648,0,0,1,0
5c1905e8b1265ca322e578fafa2378c2,139042,15,3,True,x64,8,True,,,,,,,,,,,False,,x64,12,,17,SHT_STRTAB,0,0,108902,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS64,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,EV_CURRENT,4194708,64,109008,0,64,56,3,64,15,12,PT_LOAD,0,82616,82616,5,1048576,4194304,4194304,PT_LOAD,82616,23280,50840,6,1048576,5325496,5325496,PT_GNU_STACK,0,0,0,6,8,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194536,232,19,0,0,1,0,.text,33,SHT_PROGBITS,6,4194560,256,67992,0,0,16,0,.fini,39,SHT_PROGBITS,6,4262552,68248,14,0,0,1,0,.rodata,45,SHT_PROGBITS,2,4262592,68288,14321,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,4276916,82612,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,5325496,82616,16,0,0,8,0,.dtors,70,SHT_PROGBITS,3,5325512,82632,16,0,0,8,0,.jcr,77,SHT_PROGBITS,3,5325528,82648,8,0,0,8,0,.data,82,SHT_PROGBITS,3,5325536,82656,23240,0,0,32,0,.bss,88,SHT_NOBITS,3,5348800,105896,27536,0,0,32,0,.comment,93,SHT_PROGBITS,0,0,105896,3006,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,108902,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,109968,19320,14,272,8,24,.strtab,9,SHT_STRTAB,0,0,129288,9754,0,0,1,0
0b1848aaa1e9f1595760cfc2f4a3a254,35040,10,3,False,x86,4,True,,,,,,,,,,,False,,x86,9,,1,SHT_STRTAB,0,0,34576,62,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,34640,0,52,32,3,40,10,9,PT_LOAD,0,34432,34432,5,4096,134512640,134512640,PT_LOAD,34436,140,1660,6,4096,134551172,134551172,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,11,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,17,SHT_PROGBITS,6,134512816,176,32001,0,0,16,0,.fini,23,SHT_PROGBITS,6,134544817,32177,23,0,0,1,0,.rodata,29,SHT_PROGBITS,2,134544864,32224,2208,0,0,32,0,,,,,,,,,,,,.ctors,37,SHT_PROGBITS,3,134551172,34436,8,0,0,4,0,.dtors,44,SHT_PROGBITS,3,134551180,34444,8,0,0,4,0,,,,,,,,,,,,.data,51,SHT_PROGBITS,3,134551204,34468,108,0,0,4,0,.bss,57,SHT_NOBITS,3,134551328,34576,1504,0,0,32,0,,,,,,,,,,,,.shstrtab,1,SHT_STRTAB,0,0,34576,62,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
3b356e02fa4f3b8ba4a65f1027876cae,88502,17,3,True,PowerPC,4,False,,,,,,,,,,,False,,PowerPC,14,,17,SHT_STRTAB,0,0,70452,115,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_PPC,EV_CURRENT,268435952,52,70568,0,52,32,3,40,17,14,PT_LOAD,0,67108,67108,5,65536,268435456,268435456,PT_LOAD,67108,968,25912,6,65536,268568100,268568100,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,268435604,148,36,0,0,4,0,.text,33,SHT_PROGBITS,6,268435640,184,60044,0,0,4,0,.fini,39,SHT_PROGBITS,6,268495684,60228,32,0,0,4,0,.rodata,45,SHT_PROGBITS,2,268495720,60264,6840,0,0,8,0,.eh_frame,53,SHT_PROGBITS,2,268502560,67104,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,268568100,67108,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,268568108,67116,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,268568116,67124,4,0,0,4,0,.data,82,SHT_PROGBITS,3,268568120,67128,884,0,0,8,0,.bss,101,SHT_NOBITS,3,268569192,68076,24820,0,0,4,0,.comment,106,SHT_PROGBITS,0,0,68076,2376,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,70452,115,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,71248,9952,16,225,4,16,.strtab,9,SHT_STRTAB,0,0,81200,7302,0,0,1,0
2d9112c4963e1776a3643fa3a2c48b51,204679,15,3,True,x64,8,True,,,,,,,,,,,False,,x64,12,,17,SHT_STRTAB,0,0,151432,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS64,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_X86_64,EV_CURRENT,4194708,64,151536,0,64,56,3,64,15,12,PT_LOAD,0,110440,110440,5,1048576,4194304,4194304,PT_LOAD,110592,36664,82120,6,1048576,5353472,5353472,PT_GNU_STACK,0,0,0,6,8,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,4194536,232,19,0,0,1,0,.text,33,SHT_PROGBITS,6,4194560,256,94264,0,0,16,0,.fini,39,SHT_PROGBITS,6,4288824,94520,14,0,0,1,0,.rodata,45,SHT_PROGBITS,2,4288864,94560,15875,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,4304740,110436,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,5353472,110592,24,0,0,8,0,.dtors,70,SHT_PROGBITS,3,5353496,110616,16,0,0,8,0,.jcr,77,SHT_PROGBITS,3,5353512,110632,8,0,0,8,0,.data,82,SHT_PROGBITS,3,5353536,110656,36600,0,0,32,0,.bss,88,SHT_NOBITS,3,5390144,147256,45448,0,0,32,0,.comment,93,SHT_PROGBITS,0,0,147256,4176,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,151432,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,152496,32640,14,457,8,24,.strtab,9,SHT_STRTAB,0,0,185136,19543,0,0,1,0
1eca4c5e771c2ed1dd45cc51027bd6a9,254480,21,4,True,MIPS,4,False,,,,,,,,,,,False,,MIPS,18,,17,SHT_STRTAB,0,0,212172,154,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_MIPS,EV_CURRENT,4194976,52,212328,4103,52,32,4,40,21,18,1879048192,,,,,,,,PT_LOAD,0,166756,166756,5,65536,4194304,4194304,PT_LOAD,,,,,,,,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,36,SHT_PROGBITS,6,4194508,204,140,0,0,4,0,.text,42,SHT_PROGBITS,6,4194656,352,155824,0,0,16,0,.fini,48,SHT_PROGBITS,6,4350480,156176,92,0,0,4,0,.rodata,54,SHT_PROGBITS,2,4350576,156272,10480,0,0,16,0,.eh_frame,62,SHT_PROGBITS,2,4361056,166752,4,0,0,4,0,.ctors,72,SHT_PROGBITS,3,4624384,167936,12,0,0,4,0,.dtors,79,SHT_PROGBITS,3,4624396,167948,8,0,0,4,0,.jcr,86,SHT_PROGBITS,3,4624404,167956,4,0,0,4,0,.data,104,SHT_PROGBITS,3,4624512,168064,18816,0,0,32,0,.bss,121,SHT_NOBITS,3,4645584,189060,34472,0,0,16,0,.comment,126,SHT_PROGBITS,0,0,189060,4392,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,212172,154,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,213168,21872,20,547,4,16,.strtab,9,SHT_STRTAB,0,0,235040,19440,0,0,1,0
1f92171b47cab633f27c598830bae026,113115,15,3,True,Motorola 68000,4,False,,,,,,,,,,,False,,Motorola 68000,12,,17,SHT_STRTAB,0,0,91038,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_68K,EV_CURRENT,2147483972,52,91140,0,52,32,3,40,15,12,PT_LOAD,0,86944,86944,5,8192,2147483648,2147483648,PT_LOAD,86944,1124,26568,6,8192,2147578784,2147578784,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,2147483796,148,20,0,0,2,0,.text,33,SHT_PROGBITS,6,2147483816,168,75752,0,0,4,0,.fini,39,SHT_PROGBITS,6,2147559568,75920,14,0,0,2,0,.rodata,45,SHT_PROGBITS,2,2147559582,75934,11006,0,0,2,0,.eh_frame,53,SHT_PROGBITS,2,2147570588,86940,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,2147578784,86944,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,2147578792,86952,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,2147578800,86960,4,0,0,4,0,.data,82,SHT_PROGBITS,3,2147578804,86964,1104,0,0,4,0,.bss,88,SHT_NOBITS,3,2147579908,88068,25444,0,0,4,0,.comment,93,SHT_PROGBITS,0,0,88068,2970,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,91038,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,91740,12112,14,284,4,16,.strtab,9,SHT_STRTAB,0,0,103852,9263,0,0,1,0
2bbb6771d03fba697e53c44bbb8df4e4,149935,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,127402,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,127516,0,52,32,3,40,16,13,PT_LOAD,0,121256,121256,5,4096,134512640,134512640,PT_LOAD,122880,1408,27748,6,4096,134635520,134635520,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,75972,0,0,16,0,.fini,39,SHT_PROGBITS,6,134588788,76148,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134588832,76192,45058,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134633892,121252,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134635520,122880,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134635528,122888,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134635536,122896,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134635552,122912,1376,0,0,32,0,.bss,97,SHT_NOBITS,3,134636928,124288,26340,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,124288,3114,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,127402,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,128156,12464,15,271,4,16,.strtab,9,SHT_STRTAB,0,0,140620,9315,0,0,1,0
4aba634bf9cec821aed0bd8cc1019e93,148887,21,4,True,MIPS,4,False,,,,,,,,,,,False,,MIPS,18,,17,SHT_STRTAB,0,0,128028,154,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_MIPS,EV_CURRENT,4194976,52,128184,4103,52,32,4,40,21,18,1879048192,,,,,,,,PT_LOAD,0,110840,110840,5,65536,4194304,4194304,PT_LOAD,,,,,,,,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,36,SHT_PROGBITS,6,4194508,204,140,0,0,4,0,.text,42,SHT_PROGBITS,6,4194656,352,99552,0,0,16,0,.fini,48,SHT_PROGBITS,6,4294208,99904,92,0,0,4,0,.rodata,54,SHT_PROGBITS,2,4294304,100000,10836,0,0,16,0,.eh_frame,62,SHT_PROGBITS,2,4305140,110836,4,0,0,4,0,.ctors,72,SHT_PROGBITS,3,4571136,114688,8,0,0,4,0,.dtors,79,SHT_PROGBITS,3,4571144,114696,8,0,0,4,0,.jcr,86,SHT_PROGBITS,3,4571152,114704,4,0,0,4,0,.data,104,SHT_PROGBITS,3,4571312,114864,1664,0,0,16,0,.bss,121,SHT_NOBITS,3,4574256,117768,25524,0,0,16,0,.comment,126,SHT_PROGBITS,0,0,117768,2772,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,128028,154,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,129024,11392,20,293,4,16,.strtab,9,SHT_STRTAB,0,0,140416,8471,0,0,1,0
4dceb0f2eda61e322a6b9f7980eea539,74492,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,56438,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512996,52,56552,0,52,32,3,40,16,13,PT_LOAD,0,53088,53088,5,4096,134512640,134512640,PT_LOAD,53248,796,26624,6,4096,134565888,134565888,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,45192,0,0,16,0,.fini,39,SHT_PROGBITS,6,134558008,45368,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134558048,45408,7676,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134565724,53084,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134565888,53248,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134565896,53256,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134565904,53264,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134565920,53280,764,0,0,32,0,.bss,97,SHT_NOBITS,3,134566688,54044,25824,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,54044,2394,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,56438,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,57192,9984,15,223,4,16,.strtab,9,SHT_STRTAB,0,0,67176,7316,0,0,1,0
3ac4a21e85c1b086d4edaf9d19558385,172086,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,129682,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134512996,52,129796,0,52,32,3,40,16,13,PT_LOAD,0,105512,105512,5,4096,134512640,134512640,PT_LOAD,106496,18776,54280,6,4096,134619136,134619136,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,87560,0,0,16,0,.fini,39,SHT_PROGBITS,6,134600376,87736,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134600416,87776,17731,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134618148,105508,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134619136,106496,12,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134619148,106508,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134619156,106516,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134619200,106560,18712,0,0,32,0,.bss,97,SHT_NOBITS,3,134637920,125272,35496,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,125272,4410,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,129682,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,130436,22032,15,469,4,16,.strtab,9,SHT_STRTAB,0,0,152468,19618,0,0,1,0
5cbb82252e6d56bdf9a4e14d90df8df1,199315,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,156992,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,157104,0,52,32,3,40,16,13,PT_LOAD,0,101544,101544,5,4096,134512640,134512640,PT_LOAD,101544,51056,86560,6,4096,134618280,134618280,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,87444,0,0,16,0,.fini,39,SHT_PROGBITS,6,134600260,87620,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134600288,87648,13891,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134614180,101540,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134618280,101544,12,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134618292,101556,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134618300,101564,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134618336,101600,51000,0,0,32,0,.bss,97,SHT_NOBITS,3,134669344,152600,35496,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,152600,4392,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,156992,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,157744,21984,15,465,4,16,.strtab,9,SHT_STRTAB,0,0,179728,19587,0,0,1,0
3e4371a14c642a90f4527a6737f1a1c1,112431,15,3,True,Motorola 68000,4,False,,,,,,,,,,,False,,Motorola 68000,12,,17,SHT_STRTAB,0,0,90690,102,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2MSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_68K,EV_CURRENT,2147483972,52,90792,0,52,32,3,40,15,12,PT_LOAD,0,86572,86572,5,8192,2147483648,2147483648,PT_LOAD,86572,1184,26632,6,8192,2147578412,2147578412,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,2147483796,148,20,0,0,2,0,.text,33,SHT_PROGBITS,6,2147483816,168,73848,0,0,4,0,.fini,39,SHT_PROGBITS,6,2147557664,74016,14,0,0,2,0,.rodata,45,SHT_PROGBITS,2,2147557678,74030,12536,0,0,2,0,.eh_frame,53,SHT_PROGBITS,2,2147570216,86568,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,2147578412,86572,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,2147578420,86580,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,2147578428,86588,4,0,0,4,0,.data,82,SHT_PROGBITS,3,2147578432,86592,1164,0,0,4,0,.bss,88,SHT_NOBITS,3,2147579596,87756,25448,0,0,4,0,.comment,93,SHT_PROGBITS,0,0,87756,2934,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,90690,102,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,91392,11936,14,287,4,16,.strtab,9,SHT_STRTAB,0,0,103328,9103,0,0,1,0
3b8b37c3ef1536adcc4b375e8c6d51b0,101009,16,3,True,x86,4,True,,,,,,,,,,,False,,x86,13,,17,SHT_STRTAB,0,0,78946,111,0,0,1,0,"[127, 69, 76, 70]",ELFCLASS32,ELFDATA2LSB,EV_CURRENT,ELFOSABI_SYSV,0,ET_EXEC,EM_386,EV_CURRENT,134513000,52,79060,0,52,32,3,40,16,13,PT_LOAD,0,74984,74984,5,4096,134512640,134512640,PT_LOAD,74984,920,27260,6,4096,134591720,134591720,PT_GNU_STACK,0,0,0,6,4,0,0,,0,SHT_NULL,0,0,0,0,0,0,0,0,.init,27,SHT_PROGBITS,6,134512788,148,28,0,0,1,0,.text,33,SHT_PROGBITS,6,134512816,176,57716,0,0,16,0,.fini,39,SHT_PROGBITS,6,134570532,57892,23,0,0,1,0,.rodata,45,SHT_PROGBITS,2,134570560,57920,17058,0,0,32,0,.eh_frame,53,SHT_PROGBITS,2,134587620,74980,4,0,0,4,0,.ctors,63,SHT_PROGBITS,3,134591720,74984,8,0,0,4,0,.dtors,70,SHT_PROGBITS,3,134591728,74992,8,0,0,4,0,.jcr,77,SHT_PROGBITS,3,134591736,75000,4,0,0,4,0,.data,91,SHT_PROGBITS,3,134591776,75040,864,0,0,32,0,.bss,97,SHT_NOBITS,3,134592640,75904,26340,0,0,32,0,.comment,102,SHT_PROGBITS,0,0,75904,3042,0,0,1,0,.shstrtab,17,SHT_STRTAB,0,0,78946,111,0,0,1,0,.symtab,1,SHT_SYMTAB,0,0,79700,12176,15,273,4,16,.strtab,9,SHT_STRTAB,0,0,91876,9133,0,0,1,0
